symbol,strike,right,time,open,high,low,close,volume
SPX,6960.0,P,2026-01-26 12:50:00-06:00,5.3,5.5,4.4,4.5,1002.0
SPX,6960.0,P,2026-01-26 12:55:00-06:00,4.6,5.7,4.5,4.8,849.0
SPX,6960.0,P,2026-01-26 13:00:00-06:00,5.0,5.4,4.1,4.8,1032.0
SPX,6960.0,P,2026-01-26 13:05:00-06:00,4.7,5.1,3.5,3.8,1206.0
SPX,6960.0,P,2026-01-26 13:10:00-06:00,3.7,3.8,2.85,3.5,2187.0
SPX,6960.0,P,2026-01-26 13:15:00-06:00,3.4,3.8,3.1,3.3,1381.0
SPX,6960.0,P,2026-01-26 13:20:00-06:00,3.4,5.0,3.4,4.5,2609.0
SPX,6960.0,P,2026-01-26 13:25:00-06:00,4.6,4.8,2.9,3.1,1745.0
SPX,6960.0,P,2026-01-26 13:30:00-06:00,3.1,3.8,2.7,3.4,2867.0
SPX,6960.0,P,2026-01-26 13:35:00-06:00,3.4,4.1,2.9,3.2,1880.0
SPX,6960.0,P,2026-01-26 13:40:00-06:00,3.1,3.3,2.2,2.7,2789.0
SPX,6960.0,P,2026-01-26 13:45:00-06:00,2.65,3.4,2.4,3.0,3426.0
SPX,6960.0,P,2026-01-26 13:50:00-06:00,2.95,3.7,2.55,3.5,2073.0
SPX,6960.0,P,2026-01-26 13:55:00-06:00,3.5,4.0,2.55,3.7,2306.0
SPX,6960.0,P,2026-01-26 14:00:00-06:00,3.6,4.8,2.85,2.9,2229.0
SPX,6960.0,P,2026-01-26 14:05:00-06:00,2.9,3.5,2.7,3.1,1825.0
SPX,6960.0,P,2026-01-26 14:10:00-06:00,3.1,3.7,2.7,3.2,1991.0
SPX,6960.0,P,2026-01-26 14:15:00-06:00,3.1,4.4,3.0,3.8,1589.0
SPX,6960.0,P,2026-01-26 14:20:00-06:00,3.7,4.2,2.55,2.9,2065.0
SPX,6960.0,P,2026-01-26 14:25:00-06:00,3.0,3.6,2.85,3.1,1267.0
SPX,6960.0,P,2026-01-26 14:30:00-06:00,3.2,3.3,1.95,2.25,3269.0
SPX,6960.0,P,2026-01-26 14:35:00-06:00,2.35,2.45,1.7,2.25,3452.0
SPX,6960.0,P,2026-01-26 14:40:00-06:00,2.3,3.3,1.9,2.35,4736.0
SPX,6960.0,P,2026-01-26 14:45:00-06:00,2.45,2.7,1.4,1.8,3762.0
SPX,6960.0,P,2026-01-26 14:50:00-06:00,1.8,7.1,1.8,5.7,6166.0
SPX,6960.0,P,2026-01-26 14:55:00-06:00,5.8,10.0,5.8,9.7,1410.0
SPX,6960.0,P,2026-01-26 15:00:00-06:00,9.7,9.7,9.7,9.7,0.0
SPX,6960.0,P,2026-01-26 15:05:00-06:00,9.7,9.7,9.7,9.7,0.0
SPX,6960.0,P,2026-01-26 15:10:00-06:00,9.7,9.7,9.7,9.7,0.0
