symbol,time,open,high,low,close,volume
SPY,2026-01-02 12:23:00-05:00,682.4,682.46,682.23,682.36,43071.0
SPY,2026-01-02 12:24:00-05:00,682.37,682.41,682.13,682.16,52246.0
SPY,2026-01-02 12:25:00-05:00,682.15,682.26,682.0,682.18,80032.0
SPY,2026-01-02 12:26:00-05:00,682.18,682.25,682.0,682.16,72220.0
SPY,2026-01-02 12:27:00-05:00,682.15,682.26,681.85,682.25,104092.0
SPY,2026-01-02 12:28:00-05:00,682.25,682.28,682.15,682.22,40343.0
SPY,2026-01-02 12:29:00-05:00,682.22,682.45,682.2,682.45,42739.0
SPY,2026-01-02 12:30:00-05:00,682.45,682.81,682.38,682.72,144801.0
SPY,2026-01-02 12:31:00-05:00,682.72,682.76,682.54,682.67,83676.0
SPY,2026-01-02 12:32:00-05:00,682.66,682.73,682.51,682.62,67588.0
SPY,2026-01-02 12:33:00-05:00,682.61,682.75,682.44,682.51,66018.0
SPY,2026-01-02 12:34:00-05:00,682.52,682.53,682.1,682.24,157102.0
SPY,2026-01-02 12:35:00-05:00,682.24,682.29,682.06,682.2,79529.0
SPY,2026-01-02 12:36:00-05:00,682.2,682.4,682.12,682.21,68214.0
SPY,2026-01-02 12:37:00-05:00,682.22,682.25,681.92,681.97,108182.0
SPY,2026-01-02 12:38:00-05:00,681.97,682.11,681.79,682.08,88655.0
SPY,2026-01-02 12:39:00-05:00,682.07,682.18,681.95,682.01,42068.0
SPY,2026-01-02 12:40:00-05:00,682.01,682.18,681.83,681.84,54455.0
SPY,2026-01-02 12:41:00-05:00,681.83,681.92,681.71,681.88,85365.0
SPY,2026-01-02 12:42:00-05:00,681.89,682.21,681.89,682.13,73031.0
SPY,2026-01-02 12:43:00-05:00,682.11,682.14,681.8,681.86,57431.0
SPY,2026-01-02 12:44:00-05:00,681.86,682.05,681.84,682.02,27183.0
SPY,2026-01-02 12:45:00-05:00,682.03,682.28,681.9,682.12,95340.0
SPY,2026-01-02 12:46:00-05:00,682.12,682.15,681.87,681.92,33355.0
SPY,2026-01-02 12:47:00-05:00,681.91,682.01,681.82,681.88,43625.0
SPY,2026-01-02 12:48:00-05:00,681.89,681.94,681.25,681.28,129194.0
SPY,2026-01-02 12:49:00-05:00,681.28,681.32,681.0,681.17,179391.0
SPY,2026-01-02 12:50:00-05:00,681.14,681.19,680.98,681.04,143365.0
SPY,2026-01-02 12:51:00-05:00,681.03,681.35,681.01,681.24,117656.0
SPY,2026-01-02 12:52:00-05:00,681.24,681.4,681.17,681.27,82714.0
SPY,2026-01-02 12:53:00-05:00,681.27,681.47,681.24,681.26,71291.0
SPY,2026-01-02 12:54:00-05:00,681.26,681.4,681.07,681.39,97725.0
SPY,2026-01-02 12:55:00-05:00,681.36,681.57,681.33,681.51,106591.0
SPY,2026-01-02 12:56:00-05:00,681.52,681.67,681.4,681.43,77959.0
SPY,2026-01-02 12:57:00-05:00,681.43,681.48,681.25,681.36,62976.0
SPY,2026-01-02 12:58:00-05:00,681.37,681.44,681.01,681.09,118735.0
SPY,2026-01-02 12:59:00-05:00,681.09,681.19,681.02,681.18,76986.0
SPY,2026-01-02 13:00:00-05:00,681.18,681.41,681.08,681.3,93706.0
SPY,2026-01-02 13:01:00-05:00,681.3,681.43,681.22,681.27,52988.0
SPY,2026-01-02 13:02:00-05:00,681.26,681.33,681.18,681.27,31658.0
SPY,2026-01-02 13:03:00-05:00,681.25,681.57,681.25,681.57,86406.0
SPY,2026-01-02 13:04:00-05:00,681.56,681.58,681.28,681.33,54407.0
SPY,2026-01-02 13:05:00-05:00,681.34,681.43,681.14,681.16,85053.0
SPY,2026-01-02 13:06:00-05:00,681.15,681.15,680.95,681.09,83697.0
SPY,2026-01-02 13:07:00-05:00,681.09,681.18,681.06,681.12,53464.0
SPY,2026-01-02 13:08:00-05:00,681.11,681.15,680.83,680.84,71020.0
SPY,2026-01-02 13:09:00-05:00,680.84,681.03,680.78,681.0,55164.0
SPY,2026-01-02 13:10:00-05:00,681.01,681.31,680.95,681.06,78483.0
SPY,2026-01-02 13:11:00-05:00,681.06,681.07,680.88,681.0,54553.0
SPY,2026-01-02 13:12:00-05:00,681.0,681.06,680.89,680.9,47349.0
SPY,2026-01-02 13:13:00-05:00,680.89,680.91,680.8,680.83,36780.0
SPY,2026-01-02 13:14:00-05:00,680.84,680.92,680.76,680.83,56094.0
SPY,2026-01-02 13:15:00-05:00,680.83,680.85,680.64,680.7,87619.0
SPY,2026-01-02 13:16:00-05:00,680.72,681.01,680.7,680.93,64860.0
SPY,2026-01-02 13:17:00-05:00,680.96,681.13,680.94,681.12,72068.0
SPY,2026-01-02 13:18:00-05:00,681.12,681.43,681.08,681.42,113243.0
SPY,2026-01-02 13:19:00-05:00,681.43,681.52,681.33,681.42,78332.0
SPY,2026-01-02 13:20:00-05:00,681.4,681.46,681.21,681.25,61650.0
SPY,2026-01-02 13:21:00-05:00,681.26,681.77,681.24,681.74,92625.0
SPY,2026-01-02 13:22:00-05:00,681.75,681.79,681.5,681.57,77542.0
SPY,2026-01-02 13:23:00-05:00,681.58,681.62,681.16,681.18,71688.0
SPY,2026-01-02 13:24:00-05:00,681.19,681.26,681.08,681.16,44100.0
SPY,2026-01-02 13:25:00-05:00,681.16,681.27,681.11,681.14,120852.0
SPY,2026-01-02 13:26:00-05:00,681.14,681.15,680.82,680.93,102272.0
SPY,2026-01-02 13:27:00-05:00,680.93,681.13,680.9,681.12,38518.0
SPY,2026-01-02 13:28:00-05:00,681.13,681.18,680.9,681.05,62800.0
SPY,2026-01-02 13:29:00-05:00,681.06,681.13,680.94,680.98,43598.0
SPY,2026-01-02 13:30:00-05:00,680.98,681.09,680.83,680.9,45329.0
SPY,2026-01-02 13:31:00-05:00,680.9,681.06,680.88,681.0,35102.0
SPY,2026-01-02 13:32:00-05:00,681.0,681.01,680.8,680.83,43181.0
SPY,2026-01-02 13:33:00-05:00,680.83,680.89,680.8,680.86,26862.0
SPY,2026-01-02 13:34:00-05:00,680.86,680.97,680.85,680.92,41635.0
SPY,2026-01-02 13:35:00-05:00,680.93,681.0,680.82,680.91,54448.0
SPY,2026-01-02 13:36:00-05:00,680.91,680.96,680.75,680.87,54081.0
SPY,2026-01-02 13:37:00-05:00,680.87,680.97,680.8,680.94,33715.0
SPY,2026-01-02 13:38:00-05:00,680.94,681.3,680.9,681.27,95953.0
SPY,2026-01-02 13:39:00-05:00,681.29,681.36,681.05,681.08,76379.0
SPY,2026-01-02 13:40:00-05:00,681.06,681.08,680.83,680.85,51652.0
SPY,2026-01-02 13:41:00-05:00,680.85,680.89,680.75,680.88,71484.0
SPY,2026-01-02 13:42:00-05:00,680.88,681.02,680.81,680.87,28769.0
SPY,2026-01-02 13:43:00-05:00,680.87,680.95,680.86,680.89,28359.0
SPY,2026-01-02 13:44:00-05:00,680.89,681.16,680.89,681.13,89272.0
SPY,2026-01-02 13:45:00-05:00,681.13,681.35,681.12,681.18,56463.0
SPY,2026-01-02 13:46:00-05:00,681.17,681.34,681.07,681.33,53946.0
SPY,2026-01-02 13:47:00-05:00,681.31,681.35,681.16,681.2,42486.0
SPY,2026-01-02 13:48:00-05:00,681.19,681.23,680.68,680.72,118567.0
SPY,2026-01-02 13:49:00-05:00,680.73,680.76,680.15,680.18,271788.0
SPY,2026-01-02 13:50:00-05:00,680.19,680.2,679.82,680.07,408353.0
SPY,2026-01-02 13:51:00-05:00,680.06,680.21,680.04,680.06,129425.0
SPY,2026-01-02 13:52:00-05:00,680.06,680.16,679.91,679.92,115034.0
SPY,2026-01-02 13:53:00-05:00,679.92,680.15,679.88,679.99,92744.0
SPY,2026-01-02 13:54:00-05:00,679.99,680.58,679.98,680.52,182529.0
SPY,2026-01-02 13:55:00-05:00,680.53,680.54,680.21,680.23,171621.0
SPY,2026-01-02 13:56:00-05:00,680.23,680.42,680.19,680.35,90421.0
SPY,2026-01-02 13:57:00-05:00,680.34,680.34,680.07,680.25,116184.0
SPY,2026-01-02 13:58:00-05:00,680.24,680.25,680.13,680.23,35635.0
SPY,2026-01-02 13:59:00-05:00,680.2,680.54,680.17,680.52,67365.0
SPY,2026-01-02 14:00:00-05:00,680.52,680.9,680.48,680.86,210639.0
SPY,2026-01-02 14:01:00-05:00,680.85,680.9,680.52,680.57,163269.0
SPY,2026-01-02 14:02:00-05:00,680.56,680.63,680.35,680.56,139226.0
SPY,2026-01-02 14:03:00-05:00,680.55,680.73,680.55,680.69,82083.0
SPY,2026-01-02 14:04:00-05:00,680.69,681.07,680.69,681.02,265853.0
SPY,2026-01-02 14:05:00-05:00,681.02,681.61,681.01,681.45,264177.0
SPY,2026-01-02 14:06:00-05:00,681.45,681.51,681.15,681.34,197767.0
SPY,2026-01-02 14:07:00-05:00,681.33,681.58,681.32,681.47,132289.0
SPY,2026-01-02 14:08:00-05:00,681.48,681.52,681.32,681.44,128955.0
SPY,2026-01-02 14:09:00-05:00,681.44,681.67,681.44,681.6,159899.0
